Inicio, Continuar,  Num_Muestras, Ampliacion_Array, Recepcion, Convolucion, Historial, Devolucion
523511496931441, 523511497011274, 523511497034237, 523511497035718, 523511497072514, 523511498121151, 523511498122429, 523511498150429
523511498152558, 523511498227261, 523511498249391, 523511498250965, 523511498288446, 523511499337046, 523511499338194, 523511499366768
523511499368971, 523511499442471, 523511499465322, 523511499466841, 523511499505266, 523511500581496, 523511500584959, 523511500719680
523511500734605, 523511500895530, 523511500922881, 523511500925103, 523511501031213, 523511502084851, 523511502087536, 523511502223349
523511502238349, 523511502370385, 523511502394495, 523511502396810, 523511502457884, 523511503505891, 523511503507151, 523511503544002
523511503545983, 523511503630279, 523511503650853, 523511503652390, 523511503695426, 523511504765323, 523511504766823, 523511504801970
523511504804155, 523511504880470, 523511504903914, 523511504905377, 523511504946728, 523511505995347, 523511505996643, 523511506027291
523511506029439, 523511506106772, 523511506126957, 523511506128512, 523511506167030, 523511507215519, 523511507216612, 523511507244074
523511507245834, 523511507318574, 523511507339314, 523511507340759, 523511507377277, 523511508440043, 523511508441377, 523511508474043
523511508476432, 523511508549857, 523511508572857, 523511508574320, 523511508611171, 523511509659457, 523511509660734, 523511509689993
523511509691956, 523511509765011, 523511509785566, 523511509787085, 523511509823288, 523511510871851, 523511510873481, 523511510920814
523511510923221, 523511511026183, 523511511050720, 523511511052442, 523511511092553, 523511512161005, 523511512162653, 523511512198263
523511512200912, 523511512283707, 523511512305299, 523511512306781, 523511512346243, 523511513394732, 523511513395973, 523511513424806
523511513427103, 523511513500046, 523511513520046, 523511513521509, 523511513557694, 523511514605646, 523511514606887, 523511514634460
523511514636312, 523511514709034, 523511514729182, 523511514730811, 523511514768218, 523511515816541, 523511515817744, 523511515846244
523511515848096, 523511515920762, 523511515941317, 523511515942817, 523511515979483, 523511517043157, 523511517044639, 523511517081157
523511517083231, 523511517162138, 523511517182860, 523511517184434, 523511517223822, 523511518271682, 523511518272941, 523511518305440
523511518307681, 523511518385754, 523511518406365, 523511518407828, 523511518446661, 523511519495243, 523511519496391, 523511519524928
523511519526668, 523511519599631, 523511519621242, 523511519622871, 523511519659926, 523511520722675, 523511520724397, 523511520756415
523511520758767, 523511520834044, 523511520855266, 523511520856710, 523511520894117, 523511521942754, 523511521943903, 523511521973365
523511521975310, 523511522046216, 523511522066790, 523511522068401, 523511522104030, 523511523151982, 523511523153112, 523511523180927
523511523182853, 523511523254055, 523511523274278, 523511523275759, 523511523310666, 523511524371470, 523511524372988, 523511524404118
523511524406006, 523511524479598, 523511524500598, 523511524502042, 523511524538912, 523511525587605, 523511525588772, 523511525616975
523511525618994, 523511525692197, 523511525713048, 523511525714641, 523511525751363, 523511526799630, 523511526800833, 523511526829481
523511526831370, 523511526902184, 523511526922517, 523511526924017, 523511526959869, 523511528018691, 523511528020246, 523511528051431
523511528053654, 523511528125153, 523511528145764, 523511528147208, 523511528184041, 523511529232623, 523511529233900, 523511529261641
523511529263456, 523511529334307, 523511529355103, 523511529356621, 523511529392677, 523511530441258, 523511530442462, 523511530470221
523511530472091, 523511530544591, 523511530564738, 523511530566238, 523511530602145, 523511531650320, 523511531651412, 523511531677616
523511531679393, 523511531749800, 523511531769911, 523511531771393, 523511531806818, 523511532866900, 523511532868214, 523511532900251
523511532902270, 523511532975824, 523511532996269, 523511532997824, 523511533034972, 523511534083257, 523511534163275, 523511534200052
523511534202386, 523511534283885, 523511534305366, 523511534307051, 523511534344958, 523511535392688, 523511535393966, 523511535423206
523511535425354, 523511535498354, 523511535518483, 523511535520039, 523511535557797, 523511536620101, 523511536621749, 523511536655379
523511536657712, 523511536733618, 523511536754989, 523511536756489, 523511536794766, 523511537843514, 523511537844644, 523511537872995
523511537875051, 523511537952032, 523511537972383, 523511537973809, 523511538010235, 523511539058853, 523511539060020, 523511539087094
523511539088983, 523511539159501, 523511539180297, 523511539181723, 523511539218148, 523511540279544, 523511540281100, 523511540311803
523511540313933, 523511540390099, 523511540411339, 523511540412839, 523511540449580, 523511541498532, 523511541499698, 523511541527309
523511541529624, 523511541600901, 523511541621067, 523511541622530, 523511541658863, 523511542707093, 523511542708204, 523511542735445
523511542737334, 523511542806092, 523511542827962, 523511542829444, 523511542864925, 523511543913321, 523511543914488, 523511543941154
523511543943006, 523511544023876, 523511544067560, 523511544069042, 523511544107042, 523511545156086, 523511545157345, 523511545188327
523511545190327, 523511545267066, 523511545287400, 523511545289029, 523511545325510, 523511546374499, 523511546375740, 523511546403740
523511546405536, 523511546478646, 523511546497257, 523511546498720, 523511546535053, 523511547583542, 523511547584709, 523511547612283
523511547614023, 523511547687023, 523511547704893, 523511547706374, 523511547743318, 523511548801974, 523511548803326, 523511548834622
523511548836770, 523511548911380, 523511548932362, 523511548933862, 523511548969954, 523511550018202, 523511550019443, 523511550047924
523511550049979, 523511550120849, 523511550142516, 523511550143979, 523511550180367, 523511551228801, 523511551229949, 523511551258004
523511551259856, 523511551328299, 523511551348151, 523511551350003, 523511551385577, 523511552450214, 523511552451658, 523511552492769
523511552495954, 523511552579990, 523511552602953, 523511552604527, 523511552643897, 523511553690738, 523511553691867, 523511553721737
523511553723997, 523511553800681, 523511553823292, 523511553824792, 523511553862495, 523511554950836, 523511554952854, 523511554987187
523511554989058, 523511555072353, 523511555093205, 523511555094686, 523511555131926, 523511556194378, 523511556195878, 523511556229026
523511556231045, 523511556307433, 523511556328247, 523511556329729, 523511556367265, 523511557415884, 523511557417106, 523511557445643
523511557447550, 523511557520494, 523511557541272, 523511557542716, 523511557579327, 523511558627260, 523511558628427, 523511558655779
523511558657519, 523511558728037, 523511558748852, 523511558750278, 523511558786703, 523511559834914, 523511559836100, 523511559863655
523511559865284, 523511559937376, 523511559957746, 523511559959228, 523511559994524, 523511561055013, 523511561056328, 523511561088568
523511561090679, 523511561166382, 523511561187437, 523511561188882, 523511561226789, 523511562275407, 523511562276574, 523511562305426
523511562307629, 523511562380906, 523511562401276, 523511562402721, 523511562439943, 523511563488506, 523511563489635, 523511563517209
523511563519043, 523511563860706, 523511563888372, 523511563890520, 523511563962334, 523511565032879, 523511565037212, 523511565165266
523511565179636, 523511565356616, 523511565386838, 523511565389375, 523511565469448, 523511566520048, 523511566521919, 523511566599029
523511566603270, 523511566741157, 523511566772675, 523511566775194, 523511566839841, 523511567888923, 523511567890312, 523511567939626
523511567944237, 523511568069514, 523511568095754, 523511568097587, 523511568145124, 523511569193576, 523511569194706, 523511569229890
523511569231687, 523511569315112, 523511569336630, 523511569338278, 523511569390555, 523511570439637, 523511570440933, 523511570470711
523511570472674, 523511570548099, 523511570570673, 523511570572265, 523511570609524, 523511571658328, 523511571659513, 523511571687309
523511571689050, 523511571855530, 523511571860511, 523511571861770, 523511571882233, 523511572961944, 523511572963759, 523511573007332
523511573009258, 523511573097924, 523511573122535, 523511573124220, 523511573164090, 523511574211949, 523511574213116, 523511574244338
523511574246319, 523511574321485, 523511574344022, 523511574345467, 523511574384096, 523511575432307, 523511575433418, 523511575462270
523511575464659, 523511575537806, 523511575558158, 523511575559565, 523511575594954, 523511576657665, 523511576659368, 523511576692072
523511576694553, 523511576770719, 523511576791978, 523511576793663, 523511576831218, 523511577880059, 523511577881189, 523511577908911
523511577910837, 523511577983632, 523511578003502, 523511578004928, 523511578041206, 523511579089936, 523511579091084, 523511579118213
523511579119935, 523511579194397, 523511579214897, 523511579216342, 523511579253119, 523511580314978, 523511580316386, 523511580346960
523511580349256, 523511580423348, 523511580443533, 523511580445070, 523511580480458, 523511581529040, 523511581530132, 523511581559336
523511581561243, 523511581634224, 523511581654131, 523511581655575, 523511581691075, 523511582740027, 523511582741249, 523511582768786
523511582770490, 523511582841378, 523511582861711, 523511582863155, 523511582898859, 523511583945959, 523511583947181, 523511583974088
523511583975940, 523511584063680, 523511584085550, 523511584087050, 523511584123865, 523511585172317, 523511585173539, 523511585202316
523511585204242, 523511585278797, 523511585299074, 523511585300537, 523511585337685, 523511586386230, 523511586387378, 523511586414933
523511586416729, 523511586486784, 523511586507284, 523511586508729, 523511586543710, 523511587592217, 523511587593384, 523511587619680
523511587621495, 523511587690420, 523511587710309, 523511587711716, 523511587746253, 523511588806779, 523511588808093, 523511588839575
523511588841612, 523511588912555, 523511588933629, 523511588935240, 523511588971740, 523511590019988, 523511590021136, 523511590048488
523511590050414, 523511590122932, 523511590142931, 523511590144394, 523511590181153, 523511591229309, 523511591230568, 523511591264253
523511591266271, 523511591345734, 523511591366696, 523511591368307, 523511591406900, 523511592471277, 523511592472555, 523511592504277
523511592506518, 523511592584702, 523511592605257, 523511592606739, 523511592644368, 523511593691654, 523511593693042, 523511593721135
523511593723024, 523511593795393, 523511593816078, 523511593817652, 523511593854189, 523511594903474, 523511594904826, 523511594933548
523511594935566, 523511595007769, 523511595027917, 523511595029417, 523511595063824, 523511596126387, 523511596127924, 523511596158924
523511596160757, 523511596232238, 523511596254812, 523511596256386, 523511596292386, 523511597341041, 523511597342227, 523511597369356
